time,size,room
31122.609744082027769973564090832951478660106658935546875,0,0
31548.88583038139416458989217062480747699737548828125,1,1
31548.88583038139416458989217062480747699737548828125,0,1
31566.58999104742610342100306297652423381805419921875,0,0
32691.54674160807201843681468744762241840362548828125,1,1
32691.54674160807201843681468744762241840362548828125,0,1
32841.21767718060340968122545746155083179473876953125,0,0
33559.18409782869128576976436306722462177276611328125,1,1
33559.18409782869128576976436306722462177276611328125,0,1
33705.34767003985323441384025500155985355377197265625,0,0
34344.83990055853599443480561603792011737823486328125,1,1
34344.83990055853599443480561603792011737823486328125,0,1
34382.86003663468380153744874405674636363983154296875,0,0
36227.84201342646782251222248305566608905792236328125,1,1
36227.84201342646782251222248305566608905792236328125,0,1
36369.72031674638530063248254009522497653961181640625,0,0
36575.49086721081551587531066616065800189971923828125,1,1
36575.49086721081551587531066616065800189971923828125,0,1
36612.02048084885479539707375806756317615509033203125,0,0
37248.26806256866530731031161849386990070343017578125,1,1
37248.26806256866530731031161849386990070343017578125,0,1
37301.42963347947590335706991027109324932098388671875,1,2
37307.59946371896725025862906477414071559906005859375,1,1
37307.59946371896725025862906477414071559906005859375,0,1
37319.000329341157570439690971397794783115386962890625,0,0
37411.04551465152804468061731313355267047882080078125,1,1
37411.04551465152804468061731313355267047882080078125,0,1
37469.00432151455495954905927646905183792114257812500,0,0
37769.57681363237896476903188158757984638214111328125,1,1
37769.57681363237896476903188158757984638214111328125,0,1
37790.64269101098446412834164220839738845825195312500,0,0
38403.83055684377109884053425048477947711944580078125,1,1
38403.83055684377109884053425048477947711944580078125,0,1
38428.08276511141443876340417773462831974029541015625,0,0
40620.69054233787006324973845039494335651397705078125,1,1
40620.69054233787006324973845039494335651397705078125,0,1
40633.370314092223917867841009865514934062957763671875,0,0
42184.99275999734187081458003376610577106475830078125,1,1
42184.99275999734187081458003376610577106475830078125,0,1
42224.51203245681584519388707121834158897399902343750,0,0
42652.24317147371790071019859169609844684600830078125,1,1
42652.24317147371790071019859169609844684600830078125,0,1
42740.12848227173751780583188519813120365142822265625,0,0
42878.01421604503173767852786113508045673370361328125,1,1
42878.01421604503173767852786113508045673370361328125,0,1
43174.34055895668632985007207025773823261260986328125,0,0
43390.19619728597206886888670851476490497589111328125,1,1
43390.19619728597206886888670851476490497589111328125,0,1
43459.39495324439494794432903290726244449615478515625,0,0
46140.39653900770225192218276788480579853057861328125,1,1
46140.39653900770225192218276788480579853057861328125,0,1
46164.724347302455466746096135466359555721282958984375,0,0
46442.02845982962293902573946979828178882598876953125,1,1
46442.02845982962293902573946979828178882598876953125,0,1
46573.64339038611763754715866525657474994659423828125,0,0
46575.57265742380815964907014858908951282501220703125,1,1
46575.57265742380815964907014858908951282501220703125,0,1
46748.42006384157946996538157691247761249542236328125,0,0
46972.40717744200924954611764405854046344757080078125,1,1
46972.40717744200924954611764405854046344757080078125,0,1
47071.02538045133676547493450925685465335845947265625,0,0
47785.44461093353061897914813016541302204132080078125,1,1
47785.44461093353061897914813016541302204132080078125,0,1
47820.53491820016884616961760912090539932250976562500,0,0
48007.75692809804619543001535930670797824859619140625,1,1
48007.75692809804619543001535930670797824859619140625,0,1
48017.270445617774061730642642942257225513458251953125,0,0
48855.90830955594075390990838059224188327789306640625,1,1
48855.90830955594075390990838059224188327789306640625,0,1
48967.07456833309388599673184216953814029693603515625,0,0
49655.94584534771176009826376684941351413726806640625,1,1
49655.94584534771176009826376684941351413726806640625,0,1
49690.35225847558400147363499854691326618194580078125,0,0
53422.97767349443839890454910346306860446929931640625,1,1
53422.97767349443839890454910346306860446929931640625,0,1
53485.32145202050411825211995164863765239715576171875,0,0
54982.91865689086345270197853096760809421539306640625,1,1
54982.91865689086345270197853096760809421539306640625,0,1
55003.219506006068431958055953145958483219146728515625,0,0
55568.78190010031804746404304751195013523101806640625,1,1
55568.78190010031804746404304751195013523101806640625,0,1
55796.00519964353157575942532275803387165069580078125,0,0
56926.49102517445377458216171362437307834625244140625,1,1
56926.49102517445377458216171362437307834625244140625,0,1
56985.94031458799899070299943559803068637847900390625,0,0
57750.80638269199588563651559525169432163238525390625,1,1
57750.80638269199588563651559525169432163238525390625,0,1
57808.49662049852218359546895953826606273651123046875,0,0
58071.38230725100076057287878938950598239898681640625,1,1
58071.38230725100076057287878938950598239898681640625,0,1
58102.02209718698289719895910820923745632171630859375,0,0
58909.62850349551471396125634782947599887847900390625,1,1
58909.62850349551471396125634782947599887847900390625,0,1
58929.876443416328523738911826512776315212249755859375,0,0
59155.46122916500474531176223536022007465362548828125,1,1
59155.46122916500474531176223536022007465362548828125,0,1
59161.796588359854087713074477505870163440704345703125,0,0
59176.88597638120836563757620751857757568359375000000,1,1
59176.88597638120836563757620751857757568359375000000,0,1
59182.50120787191420301809330339892767369747161865234375,0,0
59908.18667198396292405959684401750564575195312500000,1,1
59908.18667198396292405959684401750564575195312500000,0,1
59948.06074154361536443502700421959161758422851562500,0,0
60566.06380372409728352067759260535240173339843750000,1,1
60566.06380372409728352067759260535240173339843750000,0,1
60594.720357554962223645134145044721662998199462890625,1,2
60783.43467542032828987430548295378684997558593750000,1,1
60783.43467542032828987430548295378684997558593750000,0,1
60791.8113816996008278437102489988319575786590576171875,0,0
60829.087789378230585413120934390462934970855712890625,1,1
60829.087789378230585413120934390462934970855712890625,0,1
61140.545212739868535578580122091807425022125244140625,0,0
62288.872477766621617689679624163545668125152587890625,1,1
62288.872477766621617689679624163545668125152587890625,0,1
62322.175390804139869516120597836561501026153564453125,0,0
63950.094678320841243390759700560010969638824462890625,1,1
63950.094678320841243390759700560010969638824462890625,0,1
64025.433515471618154180077908677048981189727783203125,0,0
64866.748146501499835636650459491647779941558837890625,1,1
64866.748146501499835636650459491647779941558837890625,0,1
64914.832403057569980120433683623559772968292236328125,0,0
64984.544815229792593669344569207169115543365478515625,1,1
64984.544815229792593669344569207169115543365478515625,0,1
65094.756547061566411827016054303385317325592041015625,0,0
65142.224164339324037342748852097429335117340087890625,1,1
65142.224164339324037342748852097429335117340087890625,0,1
65152.1951495139736163508814570377580821514129638671875,0,0
65450.171690314419780776233892538584768772125244140625,1,1
65450.171690314419780776233892538584768772125244140625,0,1
65619.508473556311489716108553693629801273345947265625,0,0
68915.128658326248629606425311067141592502593994140625,1,1
68915.128658326248629606425311067141592502593994140625,0,1
69034.761970201023462578859835048206150531768798828125,0,0
69314.162598952606575863910620682872831821441650390625,1,1
69314.162598952606575863910620682872831821441650390625,0,1
69319.206030948499382304817117983475327491760253906250,0,0
70631.235233213698283094572616391815245151519775390625,1,1
70631.235233213698283094572616391815245151519775390625,0,1
70915.199980765935098503405242809094488620758056640625,0,0
70971.388489852740580232648426317609846591949462890625,1,1
70971.388489852740580232648426317609846591949462890625,0,1
71005.184654816029965473944685072638094425201416015625,0,0
71626.722526606817272210037117474712431430816650390625,1,1
71626.722526606817272210037117474712431430816650390625,0,1
71655.654791122762862443096310016699135303497314453125,1,2
71668.420705918722493521499927737750113010406494140625,1,1
71668.420705918722493521499927737750113010406494140625,0,1
71705.057674251984611402122027357108891010284423828125,0,0
72263.652691987852353605603639152832329273223876953125,1,1
72263.652691987852353605603639152832329273223876953125,0,1
72391.639761944235463175800759927369654178619384765625,0,0
72949.095842994873368780872624483890831470489501953125,1,1
72949.095842994873368780872624483890831470489501953125,0,1
72963.8443067433748137062821115250699222087860107421875,0,0
73009.771304659644361123582712025381624698638916015625,1,1
73009.771304659644361123582712025381624698638916015625,0,1
73039.413279079751408318088579108007252216339111328125,0,0
73238.135961354273494094968555145896971225738525390625,1,1
73238.135961354273494094968555145896971225738525390625,0,1
73495.174758581229585985283847548998892307281494140625,0,0
74005.071186609290865732191377901472151279449462890625,1,1
74005.071186609290865732191377901472151279449462890625,0,1
74069.914174638787134341555429273284971714019775390625,0,0
74490.451642764839224497563918703235685825347900390625,1,1
74490.451642764839224497563918703235685825347900390625,0,1
74526.623240911780779782702666125260293483734130859375,0,0
74959.681277971281136984771364950574934482574462890625,1,1
74959.681277971281136984771364950574934482574462890625,0,1
74992.465572107909185461949164164252579212188720703125,0,0
76614.164736664675960042814040207304060459136962890625,1,1
76614.164736664675960042814040207304060459136962890625,0,1
76672.963983642379428573576660710386931896209716796875,0,0
77330.480906847272652981928331428207457065582275390625,1,1
77330.480906847272652981928331428207457065582275390625,0,1
77361.045708987725237903987363097257912158966064453125,0,0
77717.878628779733848119803951703943312168121337890625,1,1
77717.878628779733848119803951703943312168121337890625,0,1
77765.585299901451730164581022108905017375946044921875,0,0
79745.581083480771670934927897178567945957183837890625,1,1
79745.581083480771670934927897178567945957183837890625,0,1
79784.213874018240669983015322941355407238006591796875,0,0
80282.866483072653526420481284731067717075347900390625,1,1
80282.866483072653526420481284731067717075347900390625,0,1
80331.343110337568862888701914926059544086456298828125,0,0
81023.641157837039035172210788005031645298004150390625,1,1
81023.641157837039035172210788005031645298004150390625,0,1
81168.290871815006344291987261385656893253326416015625,0,0
82375.525790943978453384488602750934660434722900390625,1,1
82375.525790943978453384488602750934660434722900390625,0,1
82395.230339309932521274504324537701904773712158203125,0,0
83254.952526117945243555595880025066435337066650390625,1,1
83254.952526117945243555595880025066435337066650390625,0,1
83496.741949349407608593764962279237806797027587890625,0,0
83996.166216070171916641129428171552717685699462890625,1,1
83996.166216070171916641129428171552717685699462890625,0,1
84267.094650187219546211281340220011770725250244140625,0,0
85043.547302209466128175563426339067518711090087890625,1,1
85043.547302209466128175563426339067518711090087890625,0,1
85279.271888505270826641435633064247667789459228515625,0,0
85709.051390374029896435104092233814299106597900390625,1,1
85709.051390374029896435104092233814299106597900390625,0,1
85888.631910562893555294294856139458715915679931640625,0,0
88220.889670920337838566638311021961271762847900390625,1,1
88220.889670920337838566638311021961271762847900390625,0,1
88350.417610887836620037205648259259760379791259765625,0,0
90048.121838751022668390078251832164824008941650390625,1,1
90048.121838751022668390078251832164824008941650390625,0,1
90142.494636971304561967599511262960731983184814453125,0,0
90858.661131274829930504211006336845457553863525390625,1,1
90858.661131274829930504211006336845457553863525390625,0,1
90911.382479996514764053472390514798462390899658203125,0,0
91181.798022868463991841281313099898397922515869140625,1,1
91181.798022868463991841281313099898397922515869140625,0,1
91326.449828534142884706170661957003176212310791015625,0,0
91863.023450863810982269797023036517202854156494140625,1,1
91863.023450863810982269797023036517202854156494140625,0,1
91922.103586540621282807705938466824591159820556640625,0,0
93126.289305282016872666872586705721914768218994140625,1,1
93126.289305282016872666872586705721914768218994140625,0,1
93225.655627646172593614437573705799877643585205078125,0,0
93230.626547492972452602089106221683323383331298828125,1,1
93230.626547492972452602089106221683323383331298828125,0,1
93304.604226580797462275995712843723595142364501953125,0,0
94944.363915248812066494110695202834904193878173828125,1,1
94944.363915248812066494110695202834904193878173828125,0,1
95149.831168359394315103827466373331844806671142578125,0,0
95341.818459636652438149440058623440563678741455078125,1,1
95341.818459636652438149440058623440563678741455078125,0,1
95554.409342184666133590553727117367088794708251953125,0,0
95685.451597775662822442654942278750240802764892578125,1,1
95685.451597775662822442654942278750240802764892578125,0,1
95751.455923140673522908628001459874212741851806640625,1,2
95753.346046790805818460512455203570425510406494140625,1,1
95753.346046790805818460512455203570425510406494140625,0,1
95785.142467227380603134179182234220206737518310546875,0,0
96721.100942568167685209346018382348120212554931640625,1,1
96721.100942568167685209346018382348120212554931640625,0,1
96777.232498033573289575315357069484889507293701171875,0,0
99229.195316051498540588227115222252905368804931640625,1,1
99229.195316051498540588227115222252905368804931640625,0,1
99247.473213060444354738365291268564760684967041015625,0,0
99421.917683976782146970663234242238104343414306640625,1,1
99421.917683976782146970663234242238104343414306640625,0,1
99503.668853228799680010752126690931618213653564453125,1,2
99628.647189123214634065561767783947288990020751953125,2,3
99734.500495346069673274769229465164244174957275390625,2,2
99734.500495346069673274769229465164244174957275390625,1,2
99833.969051949336833473580554709769785404205322265625,1,1
99833.969051949336833473580554709769785404205322265625,0,1
99845.2472384171097221639001872972585260868072509765625,0,0
99859.742314061364158561673320946283638477325439453125,1,1
99859.742314061364158561673320946283638477325439453125,0,1
99931.422837346510068101679280516691505908966064453125,0,0
100519.560149432974657912609472987242043018341064453125,1,1
100519.560149432974657912609472987242043018341064453125,0,1
100665.085060756884718813353174482472240924835205078125,0,0
101560.164772526858559587026320514269173145294189453125,1,1
101560.164772526858559587026320514269173145294189453125,0,1
101615.178591659453633866405652952380478382110595703125,0,0
101886.754410240230317441501028952188789844512939453125,1,1
101886.754410240230317441501028952188789844512939453125,0,1
101891.37453358995865659863966357079334557056427001953125,1,2
101904.666690323418283270484607783146202564239501953125,1,1
101904.666690323418283270484607783146202564239501953125,0,1
101906.1139793673890385772295985589153133332729339599609375,0,0
102897.80091531258527215442200031247921288013458251953125,1,1
102897.80091531258527215442200031247921288013458251953125,0,1
102969.43421117066801873107806386542506515979766845703125,1,2
102969.53863135134200224030109893647022545337677001953125,1,1
102969.53863135134200224030109893647022545337677001953125,0,1
103032.32239717187522121122356111300177872180938720703125,0,0
105447.53931449863122526977576853823848068714141845703125,1,1
105447.53931449863122526977576853823848068714141845703125,0,1
105515.30598568809969339810095334541983902454376220703125,0,0
107507.74952739188867401054494621348567306995391845703125,1,1
107507.74952739188867401054494621348567306995391845703125,0,1
107777.58899824980968862320196421933360397815704345703125,0,0
108998.72266716149712539873917194199748337268829345703125,1,1
108998.72266716149712539873917194199748337268829345703125,0,1
109106.97798709156543583986831436050124466419219970703125,1,2
109206.22271505061928298374596124631352722644805908203125,1,1
109206.22271505061928298374596124631352722644805908203125,0,1
109234.45899844179743443106644917861558496952056884765625,0,0
109676.07432247753822895930397862684912979602813720703125,1,1
109676.07432247753822895930397862684912979602813720703125,0,1
109827.27631194811635584329678749782033264636993408203125,0,0
111009.87303854864731267326760644209571182727813720703125,1,1
111009.87303854864731267326760644209571182727813720703125,0,1
111077.63327096994922005279704535496421158313751220703125,0,0
111650.91020787337029407382260615122504532337188720703125,1,1
111650.91020787337029407382260615122504532337188720703125,0,1
111767.32192506426328026947203397867269814014434814453125,0,0
112530.56359441344991711986267546308226883411407470703125,1,1
112530.56359441344991711986267546308226883411407470703125,0,1
112544.23634253013801309606378708849661052227020263671875,0,0
113830.06203873202210008486190417897887527942657470703125,1,1
113830.06203873202210008486190417897887527942657470703125,0,1
113844.71513698060882635587631739326752722263336181640625,0,0
114101.24472905235412856228549571824260056018829345703125,1,1
114101.24472905235412856228549571824260056018829345703125,0,1
114112.63774860097982166706742646056227385997772216796875,0,0
114233.44150429966853454999409223091788589954376220703125,1,1
114233.44150429966853454999409223091788589954376220703125,0,1
114314.10885491888444409624980835360474884510040283203125,0,0
115147.98776579897244420891411209595389664173126220703125,1,1
115147.98776579897244420891411209595389664173126220703125,0,1
115153.98528802222237299446305769379250705242156982421875,0,0
118215.47195176161781393631144965183921158313751220703125,1,1
118215.47195176161781393631144965183921158313751220703125,0,1
118744.66259939902707021275318766129203140735626220703125,0,0
119332.56834910745160716061263883602805435657501220703125,1,1
119332.56834910745160716061263883602805435657501220703125,0,1
119400.64308194734935586467372559127397835254669189453125,1,2
119584.79974618701774335960408279788680374622344970703125,1,1
119584.79974618701774335960408279788680374622344970703125,0,1
119705.57161488357610057420288285356946289539337158203125,0,0
122258.80476425722868061285453222808428108692169189453125,1,1
122258.80476425722868061285453222808428108692169189453125,0,1
122345.46261932848703413156954411533661186695098876953125,0,0
124516.37199929735193126845160804805345833301544189453125,1,1
124516.37199929735193126845160804805345833301544189453125,0,1
124529.81655101375797567442305080476216971874237060546875,0,0
126690.81778580041095683128560267505235970020294189453125,1,1
126690.81778580041095683128560267505235970020294189453125,0,1
126733.98953629423264022335615663905628025531768798828125,0,0
126924.95430049739904365679876718786545097827911376953125,1,1
126924.95430049739904365679876718786545097827911376953125,0,1
126927.055107206464156011094246423454023897647857666015625,0,0
128916.05197748409197533447922978666611015796661376953125,1,1
128916.05197748409197533447922978666611015796661376953125,0,1
128983.77862321978390713894668806460686028003692626953125,0,0
129819.42662248043465655911177236703224480152130126953125,1,1
129819.42662248043465655911177236703224480152130126953125,0,1
129986.79365594282101614709290515747852623462677001953125,0,0
133877.29213871072583419419288475182838737964630126953125,1,1
133877.29213871072583419419288475182838737964630126953125,0,1
133887.02534943834376779392414391622878611087799072265625,0,0
135758.42726473296583566963136036065407097339630126953125,1,1
135758.42726473296583566963136036065407097339630126953125,0,1
136076.73780986181621432962174367276020348072052001953125,0,0
136149.72547305069614953509926635888405144214630126953125,1,1
136149.72547305069614953509926635888405144214630126953125,0,1
136245.93560627687837172317131262389011681079864501953125,0,0
136576.00286829723067416608728308347053825855255126953125,1,1
136576.00286829723067416608728308347053825855255126953125,0,1
136590.75881354921720944872731706709600985050201416015625,0,0
136604.74943271811088596479066836764104664325714111328125,1,1
136604.74943271811088596479066836764104664325714111328125,0,1
136685.07656667860402865954938533832319080829620361328125,0,0
137592.10901510933075986287121850182302296161651611328125,1,1
137592.10901510933075986287121850182302296161651611328125,0,1
137630.58052234844126093804561605793423950672149658203125,0,0
137851.65244102776523948961084897746331989765167236328125,1,1
137851.65244102776523948961084897746331989765167236328125,0,1
137887.25256412148242635140604761545546352863311767578125,0,0
138371.99203695958010928990233878721483051776885986328125,1,1
138371.99203695958010928990233878721483051776885986328125,0,1
138421.41916394919713173550235296715982258319854736328125,0,0
138509.82363672992972158937163840164430439472198486328125,1,1
138509.82363672992972158937163840164430439472198486328125,0,1
138581.76599601765635316752423022990114986896514892578125,0,0
139470.57614004112452210648598338593728840351104736328125,1,1
139470.57614004112452210648598338593728840351104736328125,0,1
139479.16751233156498823717583945835940539836883544921875,0,0
140899.77263871783225557265950556029565632343292236328125,1,1
140899.77263871783225557265950556029565632343292236328125,0,1
141042.87613453860035850340182150830514729022979736328125,0,0
142458.46005592831125330377517457236535847187042236328125,1,1
142458.46005592831125330377517457236535847187042236328125,0,1
142478.76031857589333373681483863038010895252227783203125,0,0
143546.25948456380820505984274859656579792499542236328125,1,1
143546.25948456380820505984274859656579792499542236328125,0,1
143791.55747339872710188757309879292733967304229736328125,0,0
143805.90260815711787234505436572362668812274932861328125,1,1
143805.90260815711787234505436572362668812274932861328125,0,1
143827.37567597617863501824331251555122435092926025390625,0,0
146219.70115636413817572503148767282254993915557861328125,1,1
146219.70115636413817572503148767282254993915557861328125,0,1
146283.94976887417576438821242845733650028705596923828125,0,0
146760.20158487104010180956947806407697498798370361328125,1,1
146760.20158487104010180956947806407697498798370361328125,0,1
146805.47328461149235767635445881751365959644317626953125,0,0
147347.31561805208463500349580499459989368915557861328125,1,1
147347.31561805208463500349580499459989368915557861328125,0,1
147469.78782424974220521818324414198286831378936767578125,0,0
147516.47919337265705497230783294071443378925323486328125,1,1
147516.47919337265705497230783294071443378925323486328125,0,1
147577.92969486583541982582801210810430347919464111328125,0,0
148723.74568296841278414177622835268266499042510986328125,1,1
148723.74568296841278414177622835268266499042510986328125,0,1
148775.89182997408879760570243888651020824909210205078125,0,0
149296.63867181377554960164388830889947712421417236328125,1,1
149296.63867181377554960164388830889947712421417236328125,0,1
149529.41134125564835688493303678114898502826690673828125,0,0
149964.31399065060259534476472254027612507343292236328125,1,1
149964.31399065060259534476472254027612507343292236328125,0,1
150431.57915066856407282358532029320485889911651611328125,0,0
151564.43298804417373037978222782840020954608917236328125,1,1
151564.43298804417373037978222782840020954608917236328125,0,1
151593.58075454049992192295803761226125061511993408203125,1,2
151663.97619399011857854731033512507565319538116455078125,1,1
151663.97619399011857854731033512507565319538116455078125,0,1
151838.44849136247875254213113294099457561969757080078125,0,0
155207.58935901749907504409975445014424622058868408203125,1,1
155207.58935901749907504409975445014424622058868408203125,0,1
155343.02373953079978452507248221081681549549102783203125,0,0
157629.25025479696603003532118236762471497058868408203125,1,1
157629.25025479696603003532118236762471497058868408203125,0,1
157779.82876776235806648429615961504168808460235595703125,0,0
158826.53309619748108350023585444432683289051055908203125,1,1
158826.53309619748108350023585444432683289051055908203125,0,1
158861.34729989488247969831036243704147636890411376953125,0,0
159936.12669780142357200958258545142598450183868408203125,1,1
159936.12669780142357200958258545142598450183868408203125,0,1
159980.73168413245609986716999628697521984577178955078125,0,0
161080.33031521320469625635496413451619446277618408203125,1,1
161080.33031521320469625635496413451619446277618408203125,0,1
161159.15615212104475251209123598528094589710235595703125,0,0
161378.22647523889457676915526462835259735584259033203125,1,1
161378.22647523889457676915526462835259735584259033203125,0,1
161379.4701898688618519894788505553151480853557586669921875,0,0
161774.29899985095874814788885487359948456287384033203125,1,1
161774.29899985095874814788885487359948456287384033203125,0,1
161824.48073245336528191984371005673892796039581298828125,0,0
163719.27756824892429410311933679622597992420196533203125,1,1
163719.27756824892429410311933679622597992420196533203125,0,1
163736.53896542408169256788141865399666130542755126953125,0,0
168372.94003833237337364181485099834389984607696533203125,1,1
168372.94003833237337364181485099834389984607696533203125,0,1
168375.92476480940335470393165451241657137870788574218750,0,0
168834.83466053037511489520738905412144958972930908203125,1,1
168834.83466053037511489520738905412144958972930908203125,0,1
168906.13532359015866024520846622181124985218048095703125,1,2
168980.70818871715308961967139111948199570178985595703125,1,1
168980.70818871715308961967139111948199570178985595703125,0,1
169094.80879843667946449414785092812962830066680908203125,0,0
169136.85584145068358186136947551858611404895782470703125,1,1
169136.85584145068358186136947551858611404895782470703125,0,1
169194.92379504852096960831886462983675301074981689453125,0,0
170578.97619974632746409071160087478347122669219970703125,1,1
170578.97619974632746409071160087478347122669219970703125,0,1
170663.88920157969053281732385585200972855091094970703125,0,0
170978.66897450693400362098373079788871109485626220703125,1,1
170978.66897450693400362098373079788871109485626220703125,0,1
170991.36357795714424323563207508414052426815032958984375,0,0
173571.72961083512941815598651373875327408313751220703125,1,1
173571.72961083512941815598651373875327408313751220703125,0,1
173617.89487615338764658901027360116131603717803955078125,0,0
174054.58326563132621078722195306909270584583282470703125,1,1
174054.58326563132621078722195306909270584583282470703125,0,1
174056.248494730615697267950281457160599529743194580078125,0,0
174327.39406208482799076620040068519301712512969970703125,1,1
174327.39406208482799076620040068519301712512969970703125,0,1
174556.29045238693029507004439437878318130970001220703125,0,0
175503.82375349852671053696440139901824295520782470703125,1,1
175503.82375349852671053696440139901824295520782470703125,0,1
175515.55069473737970664473095894209109246730804443359375,0,0
175603.35434770090530509634163536247797310352325439453125,1,1
175603.35434770090530509634163536247797310352325439453125,0,1
175615.35074549218127959449020636384375393390655517578125,0,0
176315.96520747734241485460415788111276924610137939453125,1,1
176315.96520747734241485460415788111276924610137939453125,0,1
176357.64731600446381509783577712369151413440704345703125,0,0
178454.41969219182949490942746706423349678516387939453125,1,1
178454.41969219182949490942746706423349678516387939453125,0,1
178497.23128681502843750905640263226814568042755126953125,1,2
178638.87089033984316888137300338712520897388458251953125,2,3
178650.49912587305892675004770353552885353565216064453125,2,2
178650.49912587305892675004770353552885353565216064453125,1,2
178926.92796155051878503883244775352068245410919189453125,1,1
178926.92796155051878503883244775352068245410919189453125,0,1
178950.58437758391727800955095517565496265888214111328125,0,0
180179.60778512843272114452020105090923607349395751953125,1,1
180179.60778512843272114452020105090923607349395751953125,0,1
180516.20975276488836147592564884689636528491973876953125,0,0
180696.98112619993308403110177096095867455005645751953125,1,1
180696.98112619993308403110177096095867455005645751953125,0,1
180825.37256865137036943025350410607643425464630126953125,0,0
181156.44300136392801636731064718333072960376739501953125,1,1
181156.44300136392801636731064718333072960376739501953125,0,1
181222.01459746230501668406986937043257057666778564453125,0,0
181326.62571809157783508936745420214720070362091064453125,1,1
181326.62571809157783508936745420214720070362091064453125,0,1
181379.70372337399625184417573109385557472705841064453125,0,0
181432.80515845130794350126279823598451912403106689453125,1,1
181432.80515845130794350126279823598451912403106689453125,0,1
181611.02239626434099495355667386320419609546661376953125,0,0
182201.82792669536418106446262754616327583789825439453125,1,1
182201.82792669536418106446262754616327583789825439453125,0,1
182225.84522640741964583099843366653658449649810791015625,1,2
182417.79998105599814284261128705111332237720489501953125,1,1
182417.79998105599814284261128705111332237720489501953125,0,1
